start	end	spacer	repeat_unit
3949233	3949246	4	5
3949787	3949802	2	7
3950182	3950195	4	5
3950202	3950217	6	5
3950246	3950263	8	5
3950253	3950267	5	5
3950412	3950432	7	7
3950470	3950487	8	5
3950471	3950487	7	5
3950472	3950487	6	5
3950751	3950767	7	5
3950887	3950904	8	5
3951025	3951042	6	6
3951128	3951140	3	5
3951339	3951355	7	5
3951429	3951442	0	7
3951502	3951521	8	6
3951622	3951638	5	6
3951625	3951638	2	6
3951815	3951832	8	5
3951919	3951931	3	5
3952202	3952214	3	5
3952279	3952291	3	5
3952387	3952401	5	5
3952655	3952669	3	6
3953139	3953151	1	6
3953152	3953165	4	5
3953421	3953448	6	11
3953559	3953576	8	5
3953595	3953608	2	6
3953786	3953805	8	6
3953912	3953928	7	5
3953929	3953945	7	5
3954121	3954135	5	5
3954177	3954194	8	5
3954266	3954281	2	7
3955265	3955277	1	6
3955282	3955297	6	5
3955352	3955365	4	5
3955412	3955430	7	6
3955507	3955519	1	6
3955531	3955543	1	6
3955599	3955616	8	5
3955699	3955712	4	5
3955803	3955815	1	6
3955840	3955856	5	6
3955970	3955983	4	5
3956002	3956016	5	5
3956397	3956410	4	5
3956440	3956456	7	5
3956505	3956519	5	5
3956650	3956664	5	5
3956702	3956721	6	7
3956967	3956985	5	7
3957148	3957161	4	5
3957660	3957676	7	5
3957771	3957786	4	6
3957844	3957858	3	6
3957879	3957895	7	5
3958001	3958013	1	6
3958006	3958020	3	6
3958101	3958113	3	5
3958162	3958174	3	5
3958254	3958270	7	5
3958299	3958315	7	5
3958408	3958421	4	5
3958724	3958736	1	6
3958768	3958785	8	5
3958776	3958788	3	5
3958776	3958791	6	5
3959214	3959230	7	5
3959364	3959377	4	5
3959471	3959491	3	9
3959502	3959528	1	13
3959679	3959695	5	6
3959915	3959935	3	9
3960838	3960851	4	5
3960969	3960985	7	5
3961169	3961184	4	6
3961248	3961263	4	6
3961336	3961357	8	7
3961661	3961675	5	5
3961762	3961777	6	5
3961815	3961831	7	5
3962026	3962045	8	6
3962111	3962125	1	7
3962122	3962134	3	5
3962242	3962258	7	5
3962256	3962270	5	5
3962271	3962288	8	5
3962325	3962340	6	5
3962500	3962516	5	6
3962519	3962534	4	6
3962713	3962726	4	5
3962713	3962731	7	6
3962811	3962828	8	5
3962822	3962836	5	5
3962884	3962899	6	5
3962946	3962960	5	5
3963220	3963235	6	5
3963224	3963241	8	5
3963253	3963268	6	5
3963289	3963305	5	6
3963383	3963396	0	7
3963407	3963424	2	8
3963588	3963602	5	5
3963739	3963756	8	5
3963791	3963805	5	5
3963839	3963852	2	6
3963973	3963986	4	5
3964107	3964119	3	5
3964137	3964150	4	5
3964284	3964297	2	6
3964605	3964621	7	5
3964741	3964759	7	6
3964883	3964899	1	8
3965014	3965026	1	6
3965114	3965129	6	5
3965357	3965374	8	5
3965390	3965406	5	6
3965442	3965455	4	5
3965542	3965559	8	5
3965547	3965563	7	5
3965589	3965604	6	5
3965658	3965670	3	5
3965684	3965698	5	5
3965882	3965899	8	5
3966701	3966714	4	5
3966760	3966778	3	8
3966767	3966780	0	7
3967237	3967249	3	5
3967648	3967660	3	5
3967672	3967688	7	5
3967692	3967719	4	12
3967764	3967778	1	7
3967789	3967803	1	7
3967795	3967809	5	5
3967936	3967952	3	7
3967979	3968004	8	9
3968009	3968025	5	6
3968370	3968382	3	5
3968670	3968684	5	5
3968951	3968964	4	5
3968971	3968983	1	6
3969006	3969021	6	5
3969845	3969862	6	6
3969864	3969881	8	5
3970064	3970081	6	6
3970093	3970108	4	6
3970169	3970182	2	6
3970203	3970220	8	5
3970204	3970216	3	5
3970245	3970260	4	6
3970333	3970349	7	5
3970389	3970408	8	6
3970429	3970441	3	5
3970499	3970515	7	5
3970689	3970703	5	5
3970730	3970747	4	7
3970806	3970824	5	7
3971144	3971159	0	8
3971188	3971202	5	5
3971304	3971321	8	5
3971304	3971318	3	6
3971323	3971338	4	6
3971358	3971380	7	8
3971375	3971387	3	5
3971615	3971629	5	5
3971662	3971679	8	5
3971743	3971758	6	5
3971915	3971930	6	5
3971950	3971967	8	5
3971988	3972004	1	8
3972283	3972296	4	5
3972355	3972372	8	5
3972665	3972682	2	8
3972700	3972715	6	5
3973244	3973260	7	5
3973578	3973596	7	6
3973658	3973670	3	5
3973790	3973803	4	5
3973951	3973965	5	5
3974134	3974149	6	5
3974191	3974205	5	5
3974853	3974866	4	5
3975187	3975202	6	5
3975253	3975266	4	5
3975275	3975289	3	6
3975423	3975437	3	6
3975547	3975559	3	5
3975724	3975745	6	8
3975974	3975990	7	5
3976008	3976025	8	5
3976294	3976307	4	5
3976392	3976412	7	7
3976588	3976604	7	5
3976927	3976944	8	5
3976997	3977013	7	5
3977370	3977387	8	5
3977456	3977473	8	5
3977548	3977562	5	5
3977575	3977589	5	5
3977692	3977711	8	6
3977693	3977709	1	8
3977829	3977843	5	5
3977979	3977994	4	6
3978105	3978126	6	8
3978337	3978353	7	5
3978576	3978590	5	5
3978760	3978773	2	6
3979073	3979088	6	5
3979133	3979150	8	5
3979405	3979421	7	5
3979602	3979617	6	5
3979769	3979786	8	5
3979884	3979896	3	5
3980014	3980033	8	6
3980182	3980196	5	5
3980397	3980411	5	5
3980454	3980466	3	5
3980498	3980512	5	5
3980715	3980738	2	11
3980846	3980858	3	5
3981093	3981111	1	9
3981363	3981375	1	6
3981432	3981448	7	5
3981572	3981587	6	5
3981685	3981698	4	5
3982367	3982379	1	6
3982402	3982418	7	5
3982536	3982552	7	5
3982665	3982681	7	5
3982665	3982682	8	5
3982703	3982720	8	5
3982706	3982722	7	5
3982762	3982778	5	6
3982818	3982837	4	8
3982929	3982943	5	5
3983039	3983058	6	7
3983102	3983114	3	5
3983130	3983142	1	6
3984115	3984132	8	5
3984141	3984157	7	5
3984301	3984314	4	5
3984301	3984319	7	6
3984357	3984369	1	6
3984783	3984795	1	6
3984831	3984848	8	5
3985440	3985455	6	5
3985537	3985552	4	6
3985633	3985645	3	5
3985782	3985795	4	5
3985836	3985849	4	5
3985864	3985878	3	6
3985895	3985907	1	6
3985982	3985997	6	5
3986028	3986044	3	7
3986047	3986064	8	5
3986111	3986123	1	6
3986111	3986127	1	8
3986113	3986129	5	6
3986248	3986272	7	9
3986271	3986290	6	7
3986274	3986291	6	6
3986434	3986450	7	5
3986604	3986633	8	11
3986654	3986675	6	8
3986924	3986936	3	5
3987167	3987182	2	7
3987178	3987195	8	5
3987355	3987368	2	6
3987681	3987698	8	5
3987682	3987694	3	5
3988136	3988150	3	6
3988194	3988207	4	5
3988215	3988228	4	5
3988419	3988433	5	5
3988440	3988454	5	5
3988557	3988569	1	6
3988709	3988725	5	6
3989004	3989016	3	5
3989163	3989175	3	5
3989635	3989649	5	5
3989791	3989804	4	5
3989856	3989868	3	5
3989935	3989950	6	5
3990069	3990089	7	7
3990076	3990091	6	5
3990235	3990247	3	5
3990330	3990345	6	5
3990357	3990372	4	6
3990373	3990389	7	5
3990673	3990686	2	6
3990761	3990774	4	5
3990891	3990903	3	5
3990906	3990923	8	5
3990937	3990954	6	6
3991050	3991062	1	6
3991172	3991184	3	5
3991304	3991320	5	6
3991327	3991342	2	7
3991440	3991453	0	7
3991548	3991566	7	6
3991599	3991615	7	5
3991684	3991698	5	5
3991743	3991756	4	5
3991816	3991829	4	5
3991887	3991901	5	5
3991963	3991976	2	6
3992007	3992019	3	5
3992233	3992245	3	5
3992287	3992301	5	5
3992351	3992363	3	5
3992881	3992900	8	6
3992962	3992982	7	7
3993166	3993180	5	5
3993254	3993271	8	5
3993258	3993277	8	6
3993382	3993396	5	5
3993516	3993528	3	5
3993745	3993759	5	5
3994236	3994250	5	5
3994392	3994410	7	6
3994566	3994580	5	5
3994685	3994701	7	5
3994943	3994955	3	5
3995057	3995070	4	5
3995265	3995277	1	6
3995449	3995463	3	6
3995658	3995674	7	5
3995657	3995676	8	6
3995778	3995798	5	8
3995802	3995816	5	5
3995971	3995986	6	5
3996031	3996046	6	5
3996086	3996100	5	5
3996269	3996284	6	5
3996541	3996556	2	7
3996579	3996592	4	5
3996588	3996601	2	6
3997129	3997145	7	5
3997148	3997160	1	6
3997153	3997168	6	5
3997259	3997276	8	5
3997348	3997362	3	6
3997574	3997588	5	5
3997690	3997707	8	5
3997890	3997904	3	6
3998034	3998046	3	5
3998140	3998159	6	7
3998308	3998323	6	5
3998581	3998593	3	5
3998681	3998694	4	5
3998716	3998731	6	5
3999098	3999116	7	6
3999252	3999264	3	5
3999280	3999297	8	5
3999330	3999342	1	6
3999844	3999863	4	8
3999947	3999960	4	5
4000025	4000038	4	5
4000159	4000171	3	5
4000280	4000293	4	5
4000298	4000314	5	6
4001023	4001040	8	5
4001228	4001241	2	6
4001248	4001264	5	6
4001360	4001376	7	5
4001565	4001577	3	5
4001655	4001670	6	5
4001658	4001670	3	5
4001708	4001722	3	6
4001831	4001854	8	8
4002036	4002050	5	5
4002388	4002412	5	10
4002629	4002641	1	6
4002666	4002679	4	5
4002769	4002784	4	6
4002895	4002910	2	7
4002920	4002937	4	7
4002963	4002978	4	6
4003116	4003131	2	7
4003242	4003257	6	5
4003262	4003278	7	5
4003386	4003402	7	5
4003506	4003522	7	5
4003741	4003756	4	6
4003799	4003816	8	5
4003851	4003866	6	5
4003887	4003900	4	5
4003939	4003951	3	5
4004200	4004216	7	5
4004206	4004220	5	5
4004233	4004247	5	5
4004317	4004333	7	5
4004355	4004370	6	5
4004484	4004501	8	5
4004520	4004533	4	5
4004711	4004726	4	6
4004985	4004999	5	5
4005082	4005095	4	5
4005188	4005202	5	5
4005239	4005254	6	5
4005280	4005295	6	5
4005523	4005536	2	6
4005756	4005773	8	5
4005760	4005777	8	5
4005815	4005836	6	8
4005907	4005924	6	6
4006371	4006388	8	5
4006396	4006410	5	5
4006466	4006481	2	7
4006472	4006489	8	5
4006797	4006814	6	6
4006982	4006999	6	6
4007294	4007310	7	5
4007356	4007373	8	5
4007478	4007494	3	7
4007888	4007906	7	6
4008059	4008073	5	5
4008124	4008141	8	5
4008128	4008144	7	5
4008267	4008282	6	5
4008590	4008603	4	5
4008792	4008805	4	5
4008996	4009011	4	6
4009096	4009113	8	5
4009128	4009144	7	5
4009490	4009507	8	5
4009866	4009879	4	5
4009959	4009976	8	5
4010089	4010104	2	7
4010136	4010150	5	5
4010166	4010178	3	5
4010361	4010374	2	6
4010563	4010580	8	5
4010668	4010685	8	5
4011395	4011409	5	5
4012093	4012108	6	5
4012255	4012268	2	6
4012543	4012556	0	7
4012569	4012585	7	5
4012748	4012760	1	6
4012752	4012770	7	6
4012756	4012772	7	5
4012779	4012793	3	6
4012881	4012894	4	5
4012961	4012974	2	6
4013015	4013029	3	6
4013690	4013706	7	5
4014109	4014123	5	5
4014240	4014255	6	5
4014326	4014342	7	5
4014423	4014439	7	5
4014615	4014628	4	5
4014720	4014737	8	5
4015322	4015344	1	11
4015410	4015424	5	5
4015465	4015477	3	5
4015491	4015508	8	5
4015576	4015588	3	5
4015692	4015704	3	5
4015939	4015952	2	6
4015995	4016007	1	6
4016049	4016068	8	6
4016053	4016065	3	5
4016291	4016304	4	5
4016343	4016356	4	5
4016669	4016681	3	5
4016883	4016896	4	5
4017210	4017230	5	8
4017256	4017269	4	5
4017287	4017305	7	6
4017355	4017369	5	5
4017389	4017403	5	5
4017581	4017597	7	5
4017612	4017624	3	5
4017780	4017795	6	5
4017808	4017823	6	5
4017934	4017948	5	5
4018208	4018223	6	5
4018299	4018316	6	6
4018397	4018411	5	5
4018623	4018640	8	5
4018972	4018988	7	5
4019505	4019518	4	5
4019889	4019903	5	5
4020017	4020031	5	5
4020039	4020052	4	5
4020163	4020175	1	6
4020355	4020369	5	5
4020543	4020560	8	5
4020607	4020619	3	5
4021185	4021199	5	5
4021302	4021316	5	5
4021378	4021391	4	5
4021998	4022017	2	9
4022057	4022069	3	5
4022373	4022386	2	6
4022380	4022394	1	7
4022392	4022409	6	6
4022916	4022929	4	5
4022971	4022987	5	6
4023065	4023077	3	5
4023136	4023151	6	5
4023439	4023452	4	5
4023516	4023537	4	9
4023583	4023597	1	7
4023791	4023806	6	5
4024336	4024350	5	5
4024370	4024385	6	5
4024382	4024394	3	5
4024476	4024494	5	7
4024518	4024533	6	5
4024567	4024579	3	5
4024735	4024752	8	5
4024922	4024934	3	5
4025030	4025044	5	5
4025193	4025209	7	5
4025314	4025330	1	8
4025558	4025575	8	5
4026117	4026129	3	5
4026385	4026399	5	5
4026457	4026473	7	5
4026802	4026817	6	5
4027194	4027210	5	6
4027220	4027236	7	5
4027241	4027259	7	6
4027329	4027341	3	5
4027331	4027344	4	5
4027427	4027439	3	5
4027429	4027442	4	5
4027527	4027540	4	5
4027677	4027692	6	5
4027701	4027718	6	6
4027711	4027728	8	5
4027881	4027893	3	5
4027930	4027946	5	6
4028030	4028045	6	5
4028082	4028099	8	5
4028246	4028265	8	6
4028286	4028301	6	5
4028475	4028491	3	7
4029120	4029139	8	6
4029883	4029897	5	5
4029926	4029939	2	6
4030139	4030151	1	6
4030141	4030154	4	5
4030253	4030272	8	6
4030272	4030291	8	6
4030503	4030517	5	5
4030640	4030658	7	6
4030757	4030775	7	6
4030826	4030838	3	5
4030847	4030859	1	6
4030850	4030865	6	5
4030997	4031013	3	7
4031027	4031044	6	6
4031181	4031197	7	5
4031599	4031613	5	5
4031689	4031706	8	5
4031765	4031780	4	6
4032005	4032019	5	5
4032041	4032056	4	6
4032044	4032059	6	5
4032295	4032308	4	5
4032435	4032448	4	5
4032443	4032461	7	6
4032744	4032758	5	5
4032786	4032800	5	5
4033047	4033063	7	5
4033222	4033238	7	5
4033831	4033847	7	5
4033980	4033994	5	5
4034082	4034095	4	5
4034173	4034186	4	5
4034221	4034240	8	6
4034225	4034239	5	5
4034382	4034396	1	7
4034712	4034728	7	5
4034750	4034765	4	6
4034783	4034796	4	5
4035099	4035111	1	6
4035104	4035119	6	5
4035183	4035198	6	5
4035281	4035294	2	6
4035306	4035323	8	5
4035488	4035501	2	6
4035513	4035525	3	5
4035607	4035622	2	7
4035693	4035707	5	5
4035802	4035819	8	5
4036691	4036705	5	5
4036717	4036733	5	6
4036737	4036753	7	5
4036838	4036859	8	7
4036852	4036867	6	5
4037077	4037091	3	6
4037137	4037150	4	5
4037168	4037184	7	5
4037216	4037236	3	9
4037286	4037302	7	5
4037297	4037311	5	5
4037308	4037324	7	5
4037440	4037457	4	7
4037445	4037459	5	5
4037630	4037645	6	5
4037642	4037658	7	5
4037649	4037666	4	7
4038058	4038071	4	5
4038158	4038174	5	6
4038258	4038275	8	5
4038315	4038334	8	6
4038568	4038583	6	5
4038579	4038595	7	5
4038793	4038811	7	6
4038902	4038919	8	5
4039292	4039306	5	5
4039464	4039480	7	5
4039511	4039525	5	5
4039724	4039738	5	5
4040066	4040080	5	5
4040310	4040324	5	5
4040655	4040668	4	5
4040719	4040741	5	9
4040744	4040758	3	6
4040759	4040776	8	5
4040769	4040789	5	8
4040817	4040840	4	10
4040873	4040886	4	5
4040962	4040979	8	5
4041051	4041068	8	5
4041121	4041136	6	5
4041206	4041231	6	10
4041603	4041618	6	5
4041639	4041652	4	5
4041782	4041799	8	5
4042116	4042132	7	5
4042144	4042158	3	6
4042284	4042297	4	5
4042309	4042327	7	6
4042363	4042378	6	5
4042550	4042562	3	5
4042761	4042777	7	5
4043346	4043365	8	6
4043360	4043372	3	5
4043999	4044013	3	6
4044042	4044058	7	5
4044049	4044061	1	6
4044062	4044087	0	13
4044089	4044104	2	7
4044094	4044106	1	6
4044094	4044112	7	6
4044305	4044317	3	5
4044312	4044328	7	5
4044890	4044902	1	6
4045010	4045022	3	5
4045456	4045473	6	6
4045637	4045664	6	11
4045662	4045674	3	5
4045730	4045747	8	5
4045737	4045752	4	6
4045741	4045758	6	6
4045877	4045893	7	5
4046246	4046263	8	5
4046431	4046444	2	6
4046515	4046529	3	6
4046609	4046625	5	6
4046774	4046795	6	8
4046880	4046901	8	7
4046896	4046914	7	6
4046899	4046912	4	5
4047001	4047013	3	5
4047045	4047059	5	5
4047359	4047372	0	7
4048134	4048150	7	5
4048230	4048246	7	5
4048369	4048385	7	5
4048541	4048555	5	5
4049085	4049100	6	5
4049097	4049112	6	5
4049192	4049209	8	5
4049383	4049400	8	5
4049420	4049432	3	5
4049479	4049494	6	5
4049914	4049928	5	5
4049975	4050000	4	11
4050091	4050111	7	7
4050217	4050233	3	7
4050687	4050700	4	5
4050854	4050868	5	5
4050902	4050917	6	5
4051109	4051123	5	5
4051124	4051137	4	5
4051243	4051278	4	16
4051295	4051314	8	6
4051393	4051410	8	5
4051572	4051588	5	6
4051758	4051775	8	5
4051848	4051865	8	5
4051890	4051906	5	6
4051944	4051958	1	7
4052068	4052084	7	5
4052071	4052087	7	5
4052377	4052389	3	5
4052411	4052424	4	5
4052473	4052486	2	6
4052562	4052577	6	5
4052603	4052617	3	6
4052788	4052807	8	6
4052932	4052948	7	5
4053501	4053515	5	5
4053551	4053589	7	16
4054216	4054228	3	5
4054322	4054335	4	5
4054359	4054377	7	6
4054515	4054531	7	5
4054608	4054620	3	5
4054695	4054712	8	5
4054854	4054866	3	5
4054928	4054942	5	5
4055032	4055049	4	7
4055190	4055202	1	6
4055277	4055293	7	5
4055312	4055325	2	6
4055346	4055363	8	5
4055751	4055767	7	5
4055952	4055964	3	5
4056032	4056045	2	6
4056243	4056260	8	5
4056271	4056292	6	8
4056361	4056377	7	5
4056383	4056402	4	8
4056433	4056452	6	7
4056533	4056546	2	6
4056581	4056597	7	5
4056631	4056643	1	6
4056882	4056898	3	7
4057246	4057258	3	5
4057479	4057491	3	5
4057608	4057620	3	5
4057817	4057831	5	5
4058176	4058192	7	5
4058232	4058249	8	5
4058240	4058254	3	6
4058328	4058344	7	5
4058538	4058553	4	6
4058612	4058630	3	8
4058645	4058660	6	5
4058777	4058792	4	6
4058780	4058792	3	5
4058786	4058798	3	5
4059048	4059061	4	5
4059119	4059131	3	5
4059269	4059283	3	6
4059610	4059627	8	5
4060118	4060130	3	5
4060236	4060252	7	5
4060237	4060253	7	5
4060235	4060254	4	8
4060248	4060277	4	13
4060410	4060422	3	5
4060742	4060759	8	5
4060790	4060803	4	5
4060921	4060937	7	5
4061127	4061143	7	5
4061162	4061178	7	5
4061284	4061299	6	5
4061587	4061603	7	5
4061669	4061681	3	5
4061777	4061793	7	5
4061861	4061873	1	6
4062152	4062170	7	6
4062175	4062193	5	7
4062209	4062228	6	7
4062220	4062232	1	6
4062360	4062374	5	5
4062362	4062380	1	9
4062367	4062384	6	6
4062437	4062453	7	5
4062632	4062650	7	6
4062635	4062650	6	5
4062802	4062825	6	9
4063077	4063100	8	8
4063269	4063281	3	5
4063517	4063541	7	9
4064194	4064215	8	7
4064265	4064277	3	5
4064345	4064357	1	6
4064421	4064440	8	6
4064551	4064567	5	6
4064565	4064577	3	5
4064602	4064616	5	5
4064696	4064710	3	6
4064862	4064878	5	6
4065366	4065383	8	5
4065460	4065475	6	5
4065751	4065770	6	7
4065781	4065796	4	6
4065969	4065986	8	5
4066073	4066087	5	5
4066086	4066099	4	5
4066465	4066480	6	5
4066507	4066522	6	5
4066663	4066680	8	5
4066834	4066851	6	6
4067006	4067019	2	6
4067131	4067145	3	6
4067281	4067293	3	5
4067358	4067371	4	5
4067430	4067445	6	5
4067713	4067730	6	6
4067716	4067730	5	5
4067836	4067855	8	6
4067898	4067910	3	5
4068538	4068551	4	5
4068565	4068579	5	5
4068583	4068596	4	5
4069154	4069171	8	5
4069316	4069329	4	5
4069323	4069338	6	5
4069783	4069800	8	5
4070117	4070129	3	5
4070214	4070232	7	6
4070267	4070283	7	5
4070403	4070420	4	7
4070669	4070682	4	5
4070704	4070719	6	5
4070748	4070763	0	8
4071069	4071084	4	6
4071391	4071406	6	5
4071518	4071533	6	5
4071608	4071623	2	7
4071679	4071692	4	5
4071719	4071735	7	5
4071934	4071948	5	5
4072121	4072138	6	6
4072133	4072149	7	5
4072209	4072221	3	5
4072319	4072336	8	5
4072477	4072492	6	5
4072500	4072519	8	6
4072880	4072893	4	5
4072935	4072948	4	5
4073028	4073042	5	5
4073231	4073243	3	5
4073416	4073431	6	5
4073520	4073532	1	6
4073604	4073617	2	6
4073658	4073671	4	5
4073799	4073818	8	6
4073981	4073996	6	5
4074006	4074018	3	5
4074080	4074097	8	5
4074357	4074374	8	5
4074443	4074458	2	7
4074518	4074534	5	6
4074530	4074544	5	5
4074567	4074580	4	5
4074569	4074588	8	6
4074676	4074694	7	6
4074832	4074851	6	7
4074896	4074908	3	5
4075433	4075447	3	6
4076090	4076103	4	5
4076426	4076444	7	6
4076602	4076615	4	5
4076771	4076788	8	5
4076781	4076797	7	5
4076801	4076817	7	5
4077152	4077165	4	5
4077172	4077187	6	5
4077614	4077629	4	6
4077699	4077714	6	5
4078202	4078219	6	6
4078614	4078628	3	6
4078664	4078678	3	6
4078736	4078751	6	5
4078862	4078874	3	5
4078991	4079006	6	5
4079080	4079096	1	8
4079211	4079225	5	5
4079211	4079226	6	5
4079211	4079227	7	5
4079311	4079328	8	5
4080000	4080015	4	6
4080236	4080249	4	5
4080610	4080627	6	6
4080707	4080721	5	5
4080749	4080766	6	6
4080930	4080947	8	5
4081003	4081019	7	5
4081071	4081088	8	5
4081092	4081109	8	5
4081156	4081177	6	8
4081334	4081348	5	5
4081514	4081530	5	6
4082079	4082093	5	5
4082082	4082098	7	5
4082241	4082257	7	5
4082533	4082549	7	5
4082549	4082574	8	9
4082671	4082686	6	5
4082687	4082705	1	9
4082899	4082912	4	5
4082905	4082917	3	5
4082972	4082988	7	5
4083142	4083159	8	5
4083684	4083696	3	5
4084145	4084160	6	5
4084388	4084401	4	5
4084636	4084654	5	7
4084684	4084705	8	7
4084717	4084731	5	5
4084723	4084735	3	5
4085208	4085220	1	6
4085231	4085243	1	6
4085365	4085377	3	5
4085514	4085528	3	6
4085633	4085650	6	6
4085702	4085715	4	5
4085737	4085753	5	6
4085901	4085922	6	8
4085929	4085941	3	5
4085996	4086011	6	5
4086048	4086063	6	5
4086344	4086359	4	6
4086348	4086364	7	5
4086447	4086463	7	5
4086657	4086669	3	5
4086790	4086803	4	5
4086890	4086904	5	5
4086999	4087016	8	5
4087219	4087231	1	6
4087495	4087509	5	5
4088079	4088103	1	12
4088106	4088120	5	5
4088199	4088216	4	7
4088381	4088396	6	5
4088431	4088452	8	7
4088933	4088949	7	5
4089086	4089101	6	5
4089150	4089163	4	5
4089257	4089271	3	6
4089493	4089505	3	5
4089519	4089531	3	5
4089750	4089764	3	6
4090064	4090079	6	5
4090126	4090138	3	5
4090465	4090477	3	5
4090502	4090515	4	5
4090605	4090621	7	5
4090665	4090684	8	6
4090784	4090800	7	5
4090874	4090887	4	5
4091139	4091156	6	6
4091212	4091227	6	5
4091295	4091310	6	5
4091297	4091311	5	5
4091324	4091339	6	5
4091399	4091412	4	5
4091583	4091597	5	5
4091684	4091699	4	6
4091792	4091805	4	5
4092022	4092036	5	5
4092098	4092111	4	5
4092506	4092518	3	5
4092630	4092642	1	6
4092781	4092794	0	7
4092837	4092850	0	7
4092986	4093002	7	5
4093006	4093022	5	6
4093454	4093469	4	6
4093593	4093605	3	5
4093610	4093625	6	5
4094137	4094152	6	5
4094239	4094253	5	5
